NtClose;NtOpenKey;NtQueryValueKey;NtAllocateVirtualMemory;LdrGetProcedureAddress;LdrGetDllHandle;GetSystemTimeAsFileTime;NtEnumerateValueKey;LdrLoadDll;SetUnhandledExceptionFilter;NtCreateFile;RegOpenKeyExW;SetErrorMode;RegCloseKey;NtMapViewOfSection;FindFirstFileExW;RegQueryValueExW;NtFreeVirtualMemory;NtReadFile;NtEnumerateKey;GetFileAttributesW;NtUnmapViewOfSection;LdrUnloadDll;NtCreateSection;NtTerminateProcess
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;88;202;32;127;0;44;0;137;691;35;500;150;10;2241;22;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;2;2;13;10;4;0;0;6;0;5;0;2;0;4;0;0;6;121;0;2;0;0;3;0
572;49;11;80;198;32;127;0;43;0;137;681;35;476;150;8;2241;11;51;0;55;146;1;42;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;68;202;32;127;0;44;0;137;691;35;500;150;10;2241;88;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;79;202;32;127;0;44;0;137;691;35;500;150;10;2241;11;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;59;202;32;127;0;44;0;137;691;35;500;150;10;2241;68;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;65;202;32;127;0;44;0;137;691;35;500;150;10;2241;88;51;0;57;151;5;42;3
82;8;5;24;180;17;1;0;15;0;6;24;0;44;3;0;6;10;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;37;202;32;127;0;44;0;137;689;35;500;150;10;2241;26;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;69;202;32;127;0;44;0;137;691;35;500;150;10;2241;93;51;0;57;151;5;42;3
82;8;5;24;180;17;1;0;15;0;6;24;0;44;3;0;6;10;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;62;202;32;127;0;44;0;137;691;35;500;150;10;2241;80;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;74;202;32;127;0;44;0;137;689;35;500;150;10;2241;23;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;52;202;32;127;0;44;0;137;691;35;500;150;10;2241;60;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;7;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;55;202;32;127;0;44;0;137;691;35;500;150;10;2241;49;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;84;202;32;127;0;44;0;137;689;35;500;150;10;2241;21;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;82;202;32;127;0;44;0;137;689;35;500;150;10;2241;24;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;90;202;32;127;0;44;0;137;691;35;500;150;10;2241;33;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;63;202;32;127;0;44;0;137;691;35;500;150;10;2241;72;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;82;202;32;127;0;44;0;137;691;35;500;150;10;2241;20;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;60;202;32;127;0;44;0;137;691;35;500;150;10;2241;77;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;58;202;32;127;0;44;0;137;691;35;500;150;10;2241;75;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;6;121;0;2;1;1;3;3
621;50;12;55;202;32;127;0;44;0;137;689;35;500;150;10;2241;67;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;54;202;32;127;0;44;0;137;691;35;500;150;10;2241;66;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;50;202;32;127;0;44;0;137;689;35;500;150;10;2241;56;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
622;50;12;62;202;32;127;0;44;0;137;691;35;500;150;10;2241;78;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;84;202;32;127;0;44;0;137;691;35;500;150;10;2241;20;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;60;202;32;127;0;44;0;137;691;35;500;150;10;2241;79;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;80;202;32;127;0;44;0;137;689;35;500;150;10;2241;26;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;81;202;32;127;0;44;0;137;689;35;500;150;10;2241;23;51;0;57;151;5;42;3
82;8;5;24;180;17;1;0;15;0;6;24;0;44;3;0;6;10;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;7;121;0;2;1;1;3;3
621;50;12;85;202;32;127;0;44;0;137;689;35;500;150;10;2241;25;51;0;57;151;5;42;3
82;8;5;24;180;17;1;0;15;0;6;24;0;44;3;0;6;10;8;0;0;2;3;1;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;3;3;13;10;4;0;0;6;0;5;0;2;0;4;0;0;6;121;0;2;1;1;3;3
621;50;12;53;202;32;127;0;44;0;137;689;35;500;150;10;2241;53;51;0;57;151;5;42;3
82;8;5;18;180;17;1;0;15;0;6;24;0;44;3;0;6;8;8;0;0;2;3;1;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;27;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;19;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
305;23;5;27;269;38;8;0;43;0;96;366;17;274;32;6;842;9;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;9;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;28;269;38;8;0;43;0;96;366;17;274;32;6;842;10;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;24;269;38;8;0;43;0;96;366;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;3;3;6;30;5;0;0;4;0;6;4;2;0;4;0;0;5;195;0;2;1;1;4;3
304;23;5;25;269;38;8;0;43;0;96;368;17;274;32;6;842;20;126;0;217;30;7;14;3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;42;119;8;1;0;44;1;35;60;0;39;4;2;29;26;407;0;121;3;1;1;0
449;34;11;18;122;35;49;0;26;0;117;410;60;295;140;9;793;3;7552;0;0;134;1;33;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;23;13;40;119;8;1;0;44;1;35;60;0;39;4;2;29;26;407;0;121;3;1;1;0
